DATE1,LOC,a_pm10,a_pm25
20160326,광주,58.2083,37.2738
20160326,대구,43.7108,28.4681
20160326,대전,60.8417,36.5556
20160326,부산,30.5428,22.0335
20160326,서울,68.5330,39.9298
20160326,세종,61.8542,0.0000
20160326,Ulsan,27.0778,19.1484
20160326,인천,62.4331,42.9701
20160326,전남,44.4730,30.7839
20160326,전북,62.9739,43.5938
20160326,제주,48.9630,29.6489
20160326,충남,58.4000,45.5833
20160326,충북,70.2576,44.0333
20160327,강원,69.9583,49.0208
20160327,경기,69.3869,41.0637
20160327,경남,50.6534,32.1037
20160327,경북,49.4339,34.8478
20160327,광주,57.2130,37.8155
20160327,대구,51.2404,32.8229
20160327,대전,53.7083,33.1806
20160327,부산,48.8476,36.1132
20160327,서울,68.0933,40.3583
20160327,세종,55.4583,0.0000
20160327,Ulsan,50.0891,35.0423
20160327,인천,59.2192,39.6766
20160327,전남,46.8407,35.0966
20160327,전북,62.1589,43.9896
20160327,제주,62.9714,36.5213
20160327,충남,55.9583,40.5000
20160327,충북,67.9544,42.8494
20160328,강원,73.2966,50.3125
20160328,경기,78.2355,43.3592
20160328,경남,60.4916,34.6255
20160328,경북,57.3202,42.0208
20160328,광주,77.3066,46.3415
20160328,대구,57.8188,35.8895
20160328,대전,64.1913,35.3571
20160328,부산,62.5988,42.1152
20160328,서울,72.1488,40.3047
20160328,세종,62.7917,0.0000
20160328,Ulsan,60.7577,38.6103
20160328,인천,66.6966,43.2425
20160328,전남,58.1338,40.1872
20160328,전북,80.7995,59.1875
20160328,제주,77.4048,47.0417
20160328,충남,64.3866,39.2917
20160328,충북,72.7727,43.8000
20160329,강원,92.0882,55.7361
20160329,경기,107.3507,53.7995
20160329,경남,78.4668,42.9885
20160329,경북,62.2675,45.4167
20160329,광주,87.2823,50.2699
20160329,대구,68.6319,39.3545
20160329,대전,85.9703,44.6806
20160329,부산,84.1420,52.7385
20160329,서울,99.3307,51.6448
20160329,세종,80.0833,0.0000
20160329,Ulsan,70.6819,42.3310
20160329,인천,92.0294,57.8233
20160329,전남,66.7034,43.9114
20160329,전북,90.7188,58.5313
20160329,제주,68.0000,37.8495
20160329,충남,81.0952,52.6667
20160329,충북,96.7795,53.5083
20160330,강원,83.4583,49.0556
20160330,경기,100.7854,51.2873
20160330,경남,65.6333,34.6098
20160330,경북,64.0442,46.0833
20160330,광주,63.0558,31.6347
20160330,대구,67.1014,34.5000
20160330,대전,71.5292,32.1250
20160330,부산,75.1928,45.4449
20160330,서울,94.1205,47.4237
20160330,세종,67.6875,0.0000
20160330,Ulsan,65.0690,38.3669
20160330,인천,89.6720,56.8073
20160330,전남,61.9073,40.3532
20160330,전북,73.3026,48.3158
20160330,제주,65.9195,41.5814
20160330,충남,70.7983,42.3043
20160330,충북,79.8555,40.2250
20160331,강원,53.4458,23.8542
20160331,경기,65.4588,28.9868
20160331,경남,93.7724,52.8973
20160331,경북,64.9945,36.1250
20160331,광주,72.2083,36.2976
20160331,대구,86.7049,40.5625
20160331,대전,67.7722,27.3472
20160331,부산,101.0860,65.1283
20160331,서울,54.1376,21.7437
20160331,세종,58.7500,0.0000
20160331,Ulsan,89.1028,48.9021
20160331,인천,62.9121,34.8194
20160331,전남,79.4061,53.2913
20160331,전북,80.8534,52.3368
20160331,제주,85.7746,65.4421
20160331,충남,61.1283,21.3333
20160331,충북,66.0385,27.7185
20160401,강원,61.8739,36.4056
20160401,경기,82.7744,35.4256
20160401,경남,91.4457,53.3410
20160401,경북,69.2051,35.5417
20160401,광주,88.1759,48.9345
20160401,대구,79.7465,41.1771
20160401,대전,68.8312,28.2361
20160401,부산,96.9014,65.6434
20160401,서울,74.4097,30.3448
20160401,세종,63.9167,0.0000
20160401,Ulsan,88.8507,53.7692
20160401,인천,71.7051,35.3322
20160401,전남,77.9330,52.3219
20160401,전북,92.6168,55.3631
20160401,제주,94.4938,71.4468
20160401,충남,70.6582,38.7895
20160401,충북,82.6806,39.2875
20160402,강원,72.8277,49.7847
20160402,경기,90.9264,45.4500
20160402,경남,71.4909,43.5970
20160402,경북,70.7338,37.6383
20160402,광주,73.5463,40.7560
20160402,대구,83.8264,52.2135
20160402,대전,70.4511,33.9306
20160402,부산,63.8770,44.7262
20160402,서울,81.9534,40.3889
20160402,세종,68.3750,0.0000
20160402,Ulsan,81.3417,55.4514
20160402,인천,80.0123,48.7893
20160402,전남,62.0540,45.9528
20160402,전북,90.9531,58.4286
20160402,제주,64.3438,37.8021
20160402,충남,77.3833,36.1250
20160402,충북,81.7947,43.3013
20160403,강원,52.8625,40.0507
20160403,경기,65.7210,38.0104
20160403,경남,38.4380,26.4504
20160403,경북,44.9693,35.2558
20160403,광주,63.3148,45.5238
20160403,대구,47.8807,31.7556
20160403,대전,78.2667,46.7705
20160403,부산,40.0913,30.6786
20160403,서울,53.6100,31.6061
20160403,세종,71.7917,0.0000
20160403,Ulsan,36.8324,26.5147
20160403,인천,42.4294,23.0374
20160403,전남,35.4239,25.6591
20160403,전북,99.3826,75.1429
20160403,제주,38.1408,25.9506
20160403,충남,59.0736,59.7619
20160403,충북,82.1250,52.3292
20160404,강원,27.7974,17.7761
20160404,경기,35.4802,14.5360
20160404,경남,17.0233,9.5317
20160404,경북,15.9037,11.0652
20160404,광주,34.9617,24.6012
20160404,대구,19.5213,9.2557
20160404,대전,22.8462,13.0143
20160404,부산,19.3563,11.0302
20160404,서울,32.4810,12.4740
20160404,세종,25.6875,0.0000
20160404,Ulsan,17.9375,9.2131
20160404,인천,41.4898,13.9145
20160404,전남,18.1949,12.2124
20160404,전북,40.0000,28.3396
20160404,제주,42.7887,25.8824
20160404,충남,37.1485,14.9048
20160404,충북,25.7273,16.3081
20160405,강원,48.0230,25.4390
20160405,경기,62.2178,22.2654
20160405,경남,36.7467,20.3065
20160405,경북,31.1835,18.1277
20160405,광주,41.7204,19.4294
20160405,대구,39.7909,19.3979
20160405,대전,43.2241,15.1429
20160405,부산,44.2360,27.7460
20160405,서울,60.4807,21.4652
20160405,세종,44.6667,0.0000
20160405,Ulsan,45.2893,26.1620
20160405,인천,56.7317,21.0098
20160405,전남,27.1155,15.3021
20160405,전북,47.3034,21.1548
20160405,제주,41.6154,21.9583
20160405,충남,50.7783,18.5833
20160405,충북,50.9038,20.9456
20160406,강원,73.2944,48.6441
20160406,경기,79.4984,37.8097
20160406,경남,56.1770,30.5134
20160406,경북,63.8210,40.1250
20160406,광주,40.2406,19.4699
20160406,대구,67.7257,36.0625
20160406,대전,53.3305,21.3889
20160406,부산,61.7422,37.6279
20160406,서울,76.7538,36.0978
20160406,세종,56.7083,0.0000
20160406,Ulsan,69.9576,37.2357
20160406,인천,80.0631,42.7708
20160406,전남,37.2764,22.0670
20160406,전북,57.7048,29.7083
20160406,제주,33.5732,16.6092
20160406,충남,68.6429,31.7917
20160406,충북,69.9053,35.1841
20160407,강원,34.7030,26.0952
20160407,경기,45.3483,26.0342
20160407,경남,16.7427,9.1174
20160407,경북,20.6510,17.7857
20160407,광주,16.2269,10.5476
20160407,대구,24.9236,14.9581
20160407,대전,23.9205,12.4306
20160407,부산,22.6320,15.9301
20160407,서울,44.7401,24.5888
20160407,세종,24.3542,0.0000
20160407,Ulsan,18.5339,12.7109
20160407,인천,47.4061,27.9039
20160407,전남,16.7747,12.2311
20160407,전북,27.2019,16.1226
20160407,제주,26.1333,13.8523
20160407,충남,32.0586,15.1579
20160407,충북,29.0382,17.7489
20160408,강원,73.6698,34.6410
20160408,경기,79.6090,38.3784
20160408,경남,54.2983,24.0482
20160408,경북,58.6516,26.6809
20160408,광주,88.2176,31.1369
20160408,대구,64.6132,25.9947
20160408,대전,84.2083,29.9861
20160408,부산,64.4286,33.0825
20160408,서울,78.1231,38.8579
20160408,세종,59.6250,0.0000
20160408,Ulsan,60.7611,26.5208
20160408,인천,51.9579,32.5897
20160408,전남,45.6667,22.7745
20160408,전북,68.1289,27.8383
20160408,제주,40.5111,21.6471
20160408,충남,51.8403,36.2917
20160408,충북,77.0758,34.2185
20160409,강원,110.9583,65.6250
20160409,경기,116.0333,56.9417
20160409,경남,108.9630,40.7110
20160409,경북,121.1338,48.2917
20160409,광주,161.0926,45.2560
20160409,대구,122.2465,40.3698
20160409,대전,136.1792,44.4306
20160409,부산,106.5180,42.4325
20160409,서울,118.3846,57.8633
20160409,세종,91.0000,0.0000
20160409,Ulsan,94.3028,36.6181
20160409,인천,73.6417,42.3844
20160409,전남,130.6624,41.1261
20160409,전북,153.8115,39.7440
20160409,제주,63.6563,22.9688
20160409,충남,80.9542,60.3333
20160409,충북,120.9735,63.0000
20160410,강원,98.4083,54.3611
20160410,경기,122.7925,60.2771
20160410,경남,117.9853,46.6515
20160410,경북,94.1319,50.4468
20160410,광주,125.7222,52.2321
20160410,대구,108.1389,45.9427
20160410,대전,149.7583,53.5417
20160410,부산,108.8705,45.3433
20160410,서울,134.6504,67.7148
20160410,세종,126.1250,0.0000
20160410,Ulsan,103.1457,37.9861
20160410,인천,86.9651,47.8673
20160410,전남,119.1579,45.3417
20160410,전북,138.4630,53.3988
20160410,제주,75.3895,28.5729
20160410,충남,86.5847,64.5833
20160410,충북,133.2955,62.8500
20160411,강원,34.4292,19.4167
20160411,경기,57.9145,24.0385
20160411,경남,49.0411,23.0038
20160411,경북,29.9330,21.8810
20160411,광주,90.6048,51.1049
20160411,대구,38.4824,17.1217
20160411,대전,50.5958,25.3750
20160411,부산,41.6210,21.3908
20160411,서울,48.1658,20.1165
20160411,세종,54.8140,0.0000
20160411,Ulsan,35.4429,16.4741
20160411,인천,58.5433,24.2984
20160411,전남,58.6078,30.3917
20160411,전북,99.0718,58.6131
20160411,제주,82.3263,39.4583
20160411,충남,62.0084,25.2174
20160411,충북,47.3826,23.8326
20160412,강원,46.9833,26.5035
20160412,경기,63.3684,29.8599
20160412,경남,40.9373,22.4669
20160412,경북,35.7157,20.0000
20160412,광주,42.9442,22.7186
20160412,대구,42.6701,22.9010
20160412,대전,40.4638,20.1528
20160412,부산,40.3006,24.4849
20160412,서울,58.7620,26.6361
20160412,세종,45.5957,0.0000
20160412,Ulsan,41.7768,22.1056
20160412,인천,65.4684,34.5523
20160412,전남,34.8828,22.2906
20160412,전북,55.8699,31.6845
20160412,제주,52.4946,24.8737
20160412,충남,59.9746,25.6667
20160412,충북,45.0795,22.3305
20160413,강원,44.9458,29.7737
20160413,경기,61.3822,35.2887
20160413,경남,30.1906,18.1255
20160413,경북,32.2685,17.7813
20160413,광주,23.2407,14.8036
20160413,대구,35.1150,20.7238
20160413,대전,24.2500,13.2778
20160413,부산,35.4323,22.9623
20160413,서울,60.3622,32.2525
20160413,세종,30.4792,0.0000
20160413,Ulsan,35.7400,21.8542
20160413,인천,56.9901,34.6578
20160413,전남,22.5037,16.7672
20160413,전북,28.5279,17.7289
20160413,제주,33.1579,20.5833
20160413,충남,38.4208,18.0000
20160413,충북,32.7008,21.3468
20160414,강원,58.6638,35.1597
20160414,경기,56.1847,29.5494
20160414,경남,56.2875,22.9885
20160414,경북,47.6271,29.8571
20160414,광주,55.7130,28.0952
20160414,대구,57.3544,23.8095
20160414,대전,48.1224,20.0556
20160414,부산,58.0429,28.3245
20160414,서울,58.6533,30.4324
20160414,세종,52.3750,0.0000
20160414,Ulsan,55.8308,23.8403
20160414,인천,34.9060,19.8638
20160414,전남,45.3549,19.6216
20160414,전북,41.2141,23.3333
20160414,제주,44.4316,24.8427
20160414,충남,45.4748,43.1579
20160414,충북,62.7315,35.8150
20160415,강원,44.8458,27.1250
20160415,경기,60.7361,29.4217
20160415,경남,47.4873,23.3977
20160415,경북,38.7418,27.1778
20160415,광주,49.3194,26.9167
20160415,대구,46.3403,21.6632
20160415,대전,46.7792,21.6806
20160415,부산,46.0667,24.1869
20160415,서울,56.7133,26.9932
20160415,세종,45.1042,0.0000
20160415,Ulsan,46.6339,21.0833
20160415,인천,60.3996,32.6678
20160415,전남,43.9229,24.2293
20160415,전북,57.4677,34.9940
20160415,제주,65.5806,28.8723
20160415,충남,47.0644,28.9130
20160415,충북,54.1412,30.2983
20160416,강원,44.0250,28.2837
20160416,경기,57.3489,28.5190
20160416,경남,44.4681,23.0923
20160416,경북,41.8353,22.5814
20160416,광주,38.5509,19.5000
20160416,대구,49.7465,25.8307
20160416,대전,42.5021,21.4306
20160416,부산,46.0596,26.9067
20160416,서울,53.7886,24.4298
20160416,세종,47.6667,0.0000
20160416,Ulsan,52.3543,28.2028
20160416,인천,58.0694,27.7680
20160416,전남,37.0233,20.4112
20160416,전북,48.2595,28.4304
20160416,제주,50.6087,22.4211
20160416,충남,50.5042,25.5455
20160416,충북,48.8030,26.7563
20160417,강원,32.0464,16.0488
20160417,경기,48.5585,17.8102
20160417,경남,31.9685,12.1737
20160417,경북,31.4063,16.2750
20160417,광주,47.3611,19.6667
20160417,대구,27.1087,9.2554
20160417,대전,34.5833,11.9444
20160417,부산,33.7992,14.8193
20160417,서울,47.4382,16.2101
20160417,세종,35.0000,0.0000
20160417,Ulsan,26.6732,10.0786
20160417,인천,53.7444,21.6667
20160417,전남,34.6797,15.0139
20160417,전북,54.7473,23.2422
20160417,제주,60.5000,30.7632
20160417,충남,49.6333,19.3889
20160417,충북,34.9627,14.5598
20160418,강원,73.6348,23.8333
20160418,경기,61.4226,22.8559
20160418,경남,47.5670,19.0229
20160418,경북,45.9027,22.9375
20160418,광주,54.3052,26.4545
20160418,대구,43.9591,17.6094
20160418,대전,53.2876,22.1538
20160418,부산,51.1162,22.1888
20160418,서울,64.5081,22.5744
20160418,세종,48.4792,0.0000
20160418,Ulsan,43.6416,16.9308
20160418,인천,53.3996,20.5084
20160418,전남,38.6801,19.3247
20160418,전북,51.8289,26.8274
20160418,제주,48.6702,20.6146
20160418,충남,50.6325,21.3333
20160418,충북,53.3295,23.1458
20160419,강원,36.0509,23.8047
20160419,경기,48.3289,22.1982
20160419,경남,42.6805,22.1190
20160419,경북,34.9227,17.5135
20160419,광주,44.5714,25.5864
20160419,대구,39.7622,21.5979
20160419,대전,38.6840,18.8571
20160419,부산,46.4942,26.1508
20160419,서울,47.8503,20.3113
20160419,세종,37.1250,0.0000
20160419,Ulsan,51.1211,26.7739
20160419,인천,46.7054,19.0906
20160419,전남,39.6010,24.8025
20160419,전북,44.3956,26.9762
20160419,제주,52.9896,25.8172
20160419,충남,39.5720,20.0833
20160419,충북,41.3636,24.7583
20160420,강원,43.0256,26.2336
20160420,경기,66.7345,31.8533
20160420,경남,44.1865,23.9385
20160420,경북,39.5142,19.5278
20160420,광주,45.0326,24.4251
20160420,대구,47.1701,26.0052
20160420,대전,49.5083,24.1944
20160420,부산,45.4299,29.3209
20160420,서울,65.7057,30.5890
20160420,세종,52.0000,0.0000
20160420,Ulsan,49.9641,28.0783
20160420,인천,62.5302,31.9599
20160420,전남,41.9533,28.6318
20160420,전북,54.6216,32.0714
20160420,제주,69.2375,36.6857
20160420,충남,52.7563,24.3750
20160420,충북,56.0720,31.9833
20160421,강원,25.9706,19.7755
20160421,경기,30.5640,17.9545
20160421,경남,25.0370,15.1349
20160421,경북,20.1283,16.3514
20160421,광주,19.3519,13.0714
20160421,대구,32.0954,19.3631
20160421,대전,27.3875,15.9028
20160421,부산,30.3954,21.9595
20160421,서울,29.7099,16.6007
20160421,세종,27.6667,0.0000
20160421,Ulsan,29.3814,19.9512
20160421,인천,30.9321,15.6912
20160421,전남,19.6393,13.8238
20160421,전북,29.8163,21.2885
20160421,제주,23.1507,12.3750
20160421,충남,29.0714,12.0909
20160421,충북,30.3220,20.7071
20160422,강원,70.8319,48.2734
20160422,경기,77.2329,43.3135
20160422,경남,41.5075,21.8972
20160422,경북,38.5444,22.5714
20160422,광주,56.8102,34.4881
20160422,대구,47.0140,23.8377
20160422,대전,68.2375,36.5139
20160422,부산,48.9153,28.5052
20160422,서울,84.6067,46.9106
20160422,세종,66.0000,0.0000
20160422,Ulsan,47.3848,23.7943
20160422,인천,62.3143,36.0185
20160422,전남,42.3552,27.5000
20160422,전북,66.4375,41.4940
20160422,제주,74.1954,40.9677
20160422,충남,62.9027,32.0833
20160422,충북,74.5500,48.0792
20160423,강원,172.3583,49.4236
20160423,경기,201.6616,44.3917
20160423,경남,174.5072,52.1564
20160423,경북,189.8981,41.1522
20160423,광주,165.2824,59.7679
20160423,대구,210.7951,44.5969
20160423,대전,145.9542,43.3889
20160423,부산,180.0339,57.5363
20160423,서울,201.2697,41.8819
20160423,세종,134.7917,0.0000
20160423,Ulsan,193.7750,52.8889
20160423,인천,228.6134,50.2305
20160423,전남,131.4828,50.9750
20160423,전북,179.8125,65.0476
20160423,제주,89.4167,66.8721
20160423,충남,190.5316,69.5417
20160423,충북,163.3674,61.3417
20160424,강원,82.1625,23.9653
20160424,경기,165.8070,29.8117
20160424,경남,161.7826,40.5282
20160424,경북,121.8194,31.6250
20160424,광주,164.2917,33.7381
20160424,대구,134.0486,26.6406
20160424,대전,157.1000,30.6111
20160424,부산,162.8936,42.1535
20160424,서울,147.7857,25.9124
20160424,세종,156.5417,0.0000
20160424,Ulsan,144.2167,32.9375
20160424,인천,170.4821,31.3344
20160424,전남,145.9080,32.4583
20160424,전북,180.0729,38.6964
20160424,제주,140.8438,45.1667
20160424,충남,210.0549,73.2500
20160424,충북,133.4791,29.4708
20160425,강원,66.9667,28.3125
20160425,경기,87.7444,27.4077
20160425,경남,92.8154,28.0833
20160425,경북,74.7736,23.8222
20160425,광주,117.6667,32.9881
20160425,대구,87.6516,27.7760
20160425,대전,96.3149,28.4444
20160425,부산,88.7017,25.9446
20160425,서울,80.2492,24.2060
20160425,세종,86.2500,0.0000
20160425,Ulsan,93.1657,27.0229
20160425,인천,84.3710,27.8230
20160425,전남,101.0673,29.5149
20160425,전북,120.3700,38.1012
20160425,제주,106.9479,26.6563
20160425,충남,82.7080,34.4167
20160425,충북,83.4015,28.7625
20160426,강원,70.7333,31.4514
20160426,경기,88.6049,34.2349
20160426,경남,69.4072,25.4545
20160426,경북,71.3656,29.7083
20160426,광주,73.5070,29.8606
20160426,대구,83.9233,30.9581
20160426,대전,78.3333,28.0833
20160426,부산,71.7226,28.1013
20160426,서울,82.1561,28.5727
20160426,세종,68.0417,0.0000
20160426,Ulsan,78.3110,27.8649
20160426,인천,94.2232,36.8515
20160426,전남,59.3566,25.6992
20160426,전북,101.4500,44.8929
20160426,제주,53.3671,20.4198
20160426,충남,90.0327,31.7083
20160426,충북,78.0606,30.6500
20160427,강원,43.2957,19.5634
20160427,경기,56.2291,19.9011
20160427,경남,24.9089,15.4498
20160427,경북,32.3995,18.1875
20160427,광주,13.3684,8.7362
20160427,대구,26.4164,12.5474
20160427,대전,36.7292,15.3472
20160427,부산,23.1429,15.4437
20160427,서울,52.7692,16.3226
20160427,세종,42.5833,0.0000
20160427,Ulsan,23.1032,12.1371
20160427,인천,59.7185,20.1966
20160427,전남,18.2705,11.4346
20160427,전북,39.2914,22.9152
20160427,제주,13.1948,7.5185
20160427,충남,53.4286,13.3333
20160427,충북,39.2091,15.5125
20160428,강원,39.8667,18.3194
20160428,경기,58.6038,21.0273
20160428,경남,28.8994,15.5777
20160428,경북,32.5468,12.2766
20160428,광주,21.2047,12.2934
20160428,대구,35.4824,16.1658
20160428,대전,37.6583,15.0000
20160428,부산,34.8750,19.9213
20160428,서울,60.3355,20.5379
20160428,세종,34.0833,0.0000
20160428,Ulsan,35.6193,14.9412
20160428,인천,60.7619,22.0068
20160428,전남,18.4561,11.8194
20160428,전북,35.7194,19.3636
20160428,제주,20.1263,11.7922
20160428,충남,47.0084,12.6957
20160428,충북,42.4559,18.2000
20160429,강원,44.5385,22.8819
20160429,경기,71.2907,30.2181
20160429,경남,44.0590,22.9063
20160429,경북,40.9321,21.9167
20160429,광주,54.0185,27.4345
20160429,대구,46.0318,21.0625
20160429,대전,54.4083,23.0833
20160429,부산,38.0420,22.1784
20160429,서울,66.1879,27.1083
20160429,세종,52.7708,0.0000
20160429,Ulsan,42.6091,21.2766
20160429,인천,72.8659,35.4034
20160429,전남,40.4963,23.0083
20160429,전북,57.6190,30.8364
20160429,제주,65.9574,28.8542
20160429,충남,58.6917,18.9500
20160429,충북,55.2424,23.6234
20160430,강원,81.3102,43.3497
20160430,경기,80.3259,35.2061
20160430,경남,55.5200,27.3674
20160430,경북,59.2755,33.4681
20160430,광주,57.2778,28.1310
20160430,대구,62.4390,30.6406
20160430,대전,61.7792,27.6389
20160430,부산,57.7242,30.5079
20160430,서울,78.3998,35.4417
20160430,세종,57.4583,0.0000
20160430,Ulsan,61.0444,29.3889
20160430,인천,68.8633,33.5940
20160430,전남,43.1188,25.1392
20160430,전북,59.3943,29.3452
20160430,제주,55.6915,24.0417
20160430,충남,61.1750,25.5833
20160430,충북,73.6515,34.8083
20160501,강원,57.0045,33.1806
20160501,경기,48.3444,21.0254
20160501,경남,48.5473,24.3333
20160501,경북,50.4352,28.7966
20160501,광주,39.6157,19.4048
20160501,대구,55.3579,29.5916
20160501,대전,44.1125,20.9028
20160501,부산,49.1523,24.8032
20160501,서울,46.8599,20.1235
20160501,세종,39.0833,23.7083
20160501,Ulsan,53.3588,25.9028
20160501,인천,45.5157,20.9791
20160501,전남,37.8897,23.3792
20160501,전북,44.4115,19.0905
20160501,제주,44.5789,22.2188
20160501,충남,37.4268,17.4722
20160501,충북,49.8740,23.6111
20160502,강원,38.2589,23.8298
20160502,경기,47.3930,22.5390
20160502,경남,42.5059,23.7266
20160502,경북,39.9169,21.4386
20160502,광주,34.7014,18.1585
20160502,대구,44.0189,21.6420
20160502,대전,39.1277,18.5286
20160502,부산,42.8404,26.1984
20160502,서울,48.5546,23.5741
20160502,세종,37.5625,23.1667
20160502,Ulsan,43.4773,21.2587
20160502,인천,44.6978,22.3392
20160502,전남,38.9148,24.2363
20160502,전북,40.5227,16.1212
20160502,제주,37.3297,17.7447
20160502,충남,39.5221,19.2778
20160502,충북,40.5992,17.2971
20160503,강원,22.5673,13.4636
20160503,경기,18.1306,8.8676
20160503,경남,26.0151,11.2980
20160503,경북,21.5375,10.4135
20160503,광주,20.6351,10.0736
20160503,대구,23.5594,8.6337
20160503,대전,16.2371,7.1594
20160503,부산,30.0845,14.4810
20160503,서울,19.4077,9.2583
20160503,세종,18.6458,11.6667
20160503,Ulsan,29.6017,11.6569
20160503,인천,23.5035,8.9559
20160503,전남,25.6558,13.4402
20160503,전북,18.9038,8.9942
20160503,제주,51.9780,24.2644
20160503,충남,15.8884,8.4583
20160503,충북,13.2451,7.9095
20160504,강원,48.7773,12.0634
20160504,경기,55.5866,12.8423
20160504,경남,56.4479,15.6231
20160504,경북,53.2756,8.6050
20160504,광주,80.5140,30.6988
20160504,대구,47.8546,9.8783
20160504,대전,48.0125,12.0417
20160504,부산,58.3526,19.3638
20160504,서울,52.5504,11.8124
20160504,세종,38.3958,17.2500
20160504,Ulsan,52.7522,11.1241
20160504,인천,54.4252,13.8106
20160504,전남,59.6099,22.5042
20160504,전북,64.3784,24.4646
20160504,제주,75.0842,26.8316
20160504,충남,52.2661,13.9167
20160504,충북,48.4884,8.8205
20160505,강원,40.6583,15.9650
20160505,경기,55.1359,20.7096
20160505,경남,40.9378,18.3346
20160505,경북,34.9651,13.2167
20160505,광주,58.8426,28.3274
20160505,대구,39.2917,15.3158
20160505,대전,47.8792,19.6528
20160505,부산,46.9921,21.1571
20160505,서울,57.2696,21.2466
20160505,세종,45.4792,26.1250
20160505,Ulsan,39.2674,13.7338
20160505,인천,53.3836,21.6346
20160505,전남,50.9412,27.1792
20160505,전북,54.4567,26.5677
20160505,제주,54.0842,24.3438
20160505,충남,49.2958,20.4028
20160505,충북,43.9772,16.5882
20160506,강원,48.4542,25.9085
20160506,경기,46.8101,20.5142
20160506,경남,32.3916,20.3399
20160506,경북,30.7186,16.0855
20160506,광주,17.9442,10.5119
20160506,대구,33.5972,15.9674
20160506,대전,38.0667,14.7222
20160506,부산,35.1489,22.8845
20160506,서울,53.0902,21.9171
20160506,세종,39.2708,18.9583
20160506,Ulsan,34.5754,20.8071
20160506,인천,49.6504,18.0569
20160506,전남,26.4124,18.0851
20160506,전북,26.8408,14.1523
20160506,제주,22.8511,12.9080
20160506,충남,37.1792,16.6806
20160506,충북,40.6212,18.0261
20160507,강원,160.1833,43.0556
20160507,경기,121.2153,22.7901
20160507,경남,144.8810,38.6502
20160507,경북,151.0301,31.5042
20160507,광주,170.4630,29.4762
20160507,대구,123.6481,28.2581
20160507,대전,128.8750,25.7917
20160507,부산,136.6276,42.3873
20160507,서울,116.2959,21.8690
20160507,세종,111.1064,34.1818
20160507,Ulsan,150.4761,40.2158
20160507,인천,106.2309,21.9539
20160507,전남,151.5642,28.0711
20160507,전북,140.7240,32.0084
20160507,제주,141.4787,35.4737
20160507,충남,107.0083,23.0833
20160507,충북,137.8788,31.4792
20160508,강원,63.6375,26.3472
20160508,경기,55.4166,18.0091
20160508,경남,79.7538,23.6603
20160508,경북,92.3333,19.5417
20160508,광주,56.8981,17.3214
20160508,대구,69.8056,20.5912
20160508,대전,49.0375,15.5000
20160508,부산,119.8818,34.9960
20160508,서울,54.0495,16.4975
20160508,세종,48.6250,20.4167
20160508,Ulsan,138.3725,35.3819
20160508,인천,54.3712,17.3725
20160508,전남,64.6422,17.8025
20160508,전북,57.8545,21.0042
20160508,제주,85.5208,25.8646
20160508,충남,53.0458,20.4861
20160508,충북,51.7083,16.9792
20160509,강원,63.0435,32.0076
20160509,경기,66.1097,23.4219
20160509,경남,58.5377,24.7510
20160509,경북,58.0764,20.7899
20160509,광주,56.0762,22.8537
20160509,대구,66.6408,26.1056
20160509,대전,71.5417,24.7361
20160509,부산,72.1622,32.1743
20160509,서울,61.9578,21.2879
20160509,세종,64.6667,26.2083
20160509,Ulsan,77.7893,30.5069
20160509,인천,70.5086,29.5709
20160509,전남,43.0172,16.3708
20160509,전북,70.3734,28.0500
20160509,제주,40.6000,20.9121
20160509,충남,59.9489,24.2113
20160509,충북,66.3485,24.1715
20160510,강원,25.0700,18.9065
20160510,경기,32.3611,14.4808
20160510,경남,35.4935,23.6353
20160510,경북,36.4173,22.1616
20160510,광주,27.6333,18.5244
20160510,대구,41.2483,21.8757
20160510,대전,34.2833,17.2222
20160510,부산,36.5000,25.5409
20160510,서울,32.9823,14.2474
20160510,세종,32.2083,16.6087
20160510,Ulsan,37.3435,22.9077
20160510,인천,35.2935,13.8212
20160510,전남,22.8056,15.5109
20160510,전북,34.1565,21.7644
20160510,제주,27.0333,17.3614
20160510,충남,30.0517,16.2698
20160510,충북,33.1686,20.0742
20160511,강원,28.3697,15.5440
20160511,경기,30.3077,12.8688
20160511,경남,20.7765,12.0698
20160511,경북,22.4363,11.6372
20160511,광주,17.3333,11.3212
20160511,대구,25.1873,12.9505
20160511,대전,24.3067,12.1944
20160511,부산,24.7510,16.9938
20160511,서울,31.6247,12.7955
20160511,세종,24.2500,13.1579
20160511,Ulsan,26.2684,14.2320
20160511,인천,29.6905,11.2599
20160511,전남,15.7792,10.6457
20160511,전북,25.4859,12.6339
20160511,제주,37.3889,24.2759
20160511,충남,27.4043,15.0625
20160511,충북,28.8224,15.4874
20160512,강원,45.4064,25.9252
20160512,경기,33.5966,16.2523
20160512,경남,31.9173,17.7681
20160512,경북,34.7271,20.9464
20160512,광주,24.9583,15.2679
20160512,대구,37.4479,20.2686
20160512,대전,30.2110,15.9583
20160512,부산,34.6731,21.1207
20160512,서울,31.9475,15.1962
20160512,세종,27.0625,16.5263
20160512,Ulsan,43.0060,22.7692
20160512,인천,35.4812,17.7818
20160512,전남,22.1275,15.1903
20160512,전북,30.5311,18.4700
20160512,제주,29.0333,18.1538
20160512,충남,25.4170,13.3966
20160512,충북,42.2357,24.0894
20160513,강원,29.8551,17.1228
